id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
1590,Global Tech,Wind,Offshore,PP,Germany,400,,0,0,0,0,2015,,,53.5428858,9.9898746,{'11WD2OGTI000264J'},"{'ENTSOE': {'11WD2OGTI000264J'}, 'GPD': {'WRI1025865'}}"
1591,Amrumbank West,Wind,Offshore,PP,Germany,301,,0,0,0,0,2015,,,54.173791,7.891526,{'11WD2OAMK000342L'},"{'ENTSOE': {'11WD2OAMK000342L'}, 'GPD': {'WRI1025864'}}"
1636,Vianden,Hydro,Pumped Storage,Store,Germany,1294,,0,0,0,0,,,,51.165691,10.451526,{'11WD72VIA2H-KW-0'},"{'ENTSOE': {'11WD72VIA2H-KW-0'}, 'JRC': {'JRC-H5'}}"
1637,Psw Roenk,Hydro,Pumped Storage,Store,Germany,140,,0,0,0,0,,,,53.6110942,10.0976244,{'11WD7GARE5X-PSWB'},"{'ENTSOE': {'11WD7GARE5X-PSWB'}, 'JRC': {'JRC-H3668'}}"
2111,Perach,Hydro,Run-Of-River,PP,Germany,19.4,0.8,0,0,0,0,1977,1977,,48.0261021,12.789632,{nan},"{'OPSD': {'BNA0792'}, 'JRC': {'JRC-H1413'}}"
2112,Oberpeiching,Hydro,Run-Of-River,PP,Germany,11.9,0.8,0,0,0,0,1954,1954,,48.646423,10.879086,{nan},"{'OPSD': {'BNA1221'}, 'JRC': {'JRC-H1686'}}"
2113,Obernach,Hydro,Run-Of-River,PP,Germany,12.8,0.8,0,0,0,0,1955,1955,,47.554694,11.291366,{nan},"{'OPSD': {'BNA1273'}, 'JRC': {'JRC-H1638'}}"
2114,Nussdorf,Hydro,Run-Of-River,PP,Germany,48,0.8,0,0,0,0,1982,1982,,47.74473,12.13573,{nan},"{'OPSD': {'BNA0747'}, 'JRC': {'JRC-H1040'}}"
2115,Niederwartha,Hydro,Pumped Storage,Store,Germany,39.8,0.75,0,0,0,0,1958,1958,,51.09153428,13.60982895,{nan},"{'OPSD': {'BNA0721'}, 'JRC': {'JRC-H986'}}"
2116,Niederaichbach,Hydro,Run-Of-River,PP,Germany,16.2,0.8,0,0,0,0,1951,1951,,48.6039132,12.3023425,{nan},"{'OPSD': {'BNA1217'}, 'JRC': {'JRC-H1497'}}"
2117,Neef,Hydro,Run-Of-River,PP,Germany,16.4,0.8,0,0,0,0,1966,1966,,50.087362,7.135809,{nan},"{'OPSD': {'BNA1216'}, 'JRC': {'JRC-H1493'}}"
2118,Muhltal,Hydro,Run-Of-River,PP,Germany,11.2,0.8,0,0,0,0,1924,1924,,47.99629724,11.48542787,{nan},"{'OPSD': {'BNA1263'}, 'JRC': {'JRC-H1700'}}"
2119,Muden,Hydro,Run-Of-River,PP,Germany,16.4,0.8,0,0,0,0,1965,1965,,52.521937,10.360381,{nan},"{'OPSD': {'BNA1214'}, 'JRC': {'JRC-H1492'}}"
2120,Merching,Hydro,Run-Of-River,PP,Germany,12,0.8,0,0,0,0,1978,1978,,48.2704497,10.9773463,{nan},"{'OPSD': {'BNA1210'}, 'JRC': {'JRC-H1667'}}"
2121,Meitingen,Hydro,Run-Of-River,PP,Germany,11.3,0.8,0,0,0,0,1922,1922,,48.546994,10.86507,{nan},"{'OPSD': {'BNA1209'}, 'JRC': {'JRC-H1696'}}"
2122,Leitzach,Hydro,Pumped Storage,Store,Germany,92,0.375,0,0,0,0,1960,1983,,47.873938,11.87099,{nan},"{'OPSD': {'BNA0972', 'BNA0973'}, 'JRC': {'JRC-H552'}}"
2123,Lehmen,Hydro,Run-Of-River,PP,Germany,20,0.8,0,0,0,0,1962,1962,,50.274724,7.458957,{nan},"{'OPSD': {'BNA0715'}, 'JRC': {'JRC-H1386'}}"
2124,Landau,Hydro,Run-Of-River,PP,Germany,12.6,0.8,0,0,0,0,1984,1984,,48.667862,12.660027,{nan},"{'OPSD': {'BNA1228'}, 'JRC': {'JRC-H1643'}}"
2125,Kraftwerksgruppe Pfreimd,Hydro,Pumped Storage,PP,Germany,132.1,0.187982589,0,0,0,0,1952,1958,,49.5467,12.282155,{nan},"{'OPSD': {'BNA0946a', 'BNA0953', 'BNA0946b', 'BNA0946c'}, 'JRC': {'JRC-H1178', 'JRC-H532', 'JRC-H2098'}}"
2126,Koblenz,Hydro,Run-Of-River,PP,Germany,16,0.8,0,0,0,0,1951,1951,,50.365855,7.58171,{nan},"{'OPSD': {'BNA1181'}, 'JRC': {'JRC-H1507'}}"
2127,Kaufering,Hydro,Run-Of-River,PP,Germany,16.7,0.8,0,0,0,0,1975,1975,,48.084026,10.864936,{nan},"{'OPSD': {'BNA1169'}, 'JRC': {'JRC-H1483'}}"
2128,Kachlet,Hydro,Run-Of-River,PP,Germany,53.7,0.8,0,0,0,0,1927,1927,,48.5797112,13.4082738,{nan},"{'OPSD': {'BNA0782'}, 'JRC': {'JRC-H806'}}"
2129,Jochenstein,Hydro,Run-Of-River,PP,Germany,66,0.8,0,0,0,0,1955,1955,,48.5195636,13.7085052,{nan},"{'OPSD': {'BNA0364'}, 'JRC': {'JRC-H3134', 'JRC-H2491'}}"
2130,Ingolstadt,Hydro,Run-Of-River,PP,Germany,19.8,0.8,0,0,0,0,1971,1971,,48.750317,11.412153,{nan},"{'OPSD': {'BNA1160'}, 'JRC': {'JRC-H1410'}}"
2131,Hochstadt,Hydro,Run-Of-River,PP,Germany,10,0.8,0,0,0,0,1982,1982,,48.603156,10.582724,{nan},"{'OPSD': {'BNA1157'}, 'JRC': {'JRC-H1742'}}"
2132,Hemfurth,Hydro,Reservoir,Store,Germany,20,,0,0,0,0,1915,1915,,51.167139,9.046832,{nan},"{'OPSD': {'BNA0230'}, 'JRC': {'JRC-H1385'}}"
2133,Heimbach,Hydro,Run-Of-River,PP,Germany,16,0.8,0,0,0,0,1905,1905,,50.628568,6.451776,{nan},"{'OPSD': {'BNA1153'}, 'JRC': {'JRC-H1506'}}"
2134,Happurg,Hydro,Pumped Storage,Store,Germany,160,0.75,0,0,0,0,1958,1958,,49.48712,11.47479,{nan},"{'OPSD': {'BNA0422'}, 'JRC': {'JRC-H306'}}"
2135,Hausern,Hydro,Pumped Storage,Store,Germany,100,0.75,0,0,0,0,1931,1948,,47.75459,8.18787,{nan},"{'OPSD': {'BNA0426'}, 'JRC': {'JRC-H430'}}"
2136,Gummering,Hydro,Run-Of-River,PP,Germany,14.8,0.8,0,0,0,0,1957,1957,,48.622456,12.398037,{nan},"{'OPSD': {'BNA1219'}, 'JRC': {'JRC-H1567'}}"
2137,Geisling,Hydro,Run-Of-River,PP,Germany,25,0.8,0,0,0,0,1985,1985,,48.974806,12.344002,{nan},"{'OPSD': {'BNA0795'}, 'JRC': {'JRC-H1252'}}"
2138,Gars,Hydro,Run-Of-River,PP,Germany,25,0.8,0,0,0,0,1938,1938,,48.15395,12.31107,{nan},"{'OPSD': {'BNA0324'}, 'JRC': {'JRC-H1251'}}"
2139,Passau Ingling,Hydro,Run-Of-River,PP,Germany,86.4,0.8,0,0,0,0,1965,1965,,48.5533054,13.4336591,{nan},"{'OPSD': {'BNA0784'}, 'JRC': {'JRC-H3282'}}"
2140,Pfrombach,Hydro,Run-Of-River,PP,Germany,22.3,0.8,0,0,0,0,1929,1929,,48.44132,11.99233,{nan},"{'OPSD': {'BNA1213'}, 'JRC': {'JRC-H1329'}}"
2141,Fankel,Hydro,Run-Of-River,PP,Germany,16.4,0.8,0,0,0,0,1963,1963,,50.123918,7.225915,{nan},"{'OPSD': {'BNA1135'}, 'JRC': {'JRC-H1491'}}"
2142,Pielweichs,Hydro,Run-Of-River,PP,Germany,12.6,0.8,0,0,0,0,1994,1994,,49.79434,10.1813,{nan},"{'OPSD': {'BNA1230'}, 'JRC': {'JRC-H1644'}}"
2143,Walchensee,Hydro,Reservoir,Store,Germany,124,0.8,0,0,0,0,1924,1955,,47.631354,11.337054,{nan},"{'OPSD': {'BNA0540'}, 'JRC': {'JRC-H415'}}"
2144,Vohburg,Hydro,Run-Of-River,PP,Germany,23.3,0.8,0,0,0,0,1992,1992,,48.778103,11.60119,{nan},"{'OPSD': {'BNA0996'}, 'JRC': {'JRC-H1310'}}"
2145,Urspring,Hydro,Run-Of-River,PP,Germany,10.1,0.8,0,0,0,0,1966,1966,,47.71598,10.825785,{nan},"{'OPSD': {'BNA1191'}, 'JRC': {'JRC-H1734'}}"
2146,Uppenborn,Hydro,Run-Of-River,PP,Germany,25,0.8,0,0,0,0,1930,1930,,48.473474,11.95481,{nan},"{'OPSD': {'BNA1008'}, 'JRC': {'JRC-H1255'}}"
2147,Upm Schongau,Hydro,Run-Of-River,PP,Germany,10.5,0.8,0,0,0,0,1959,1959,,47.803187,10.904254,{nan},"{'OPSD': {'BNA1250'}, 'JRC': {'JRC-H1728'}}"
2148,Unteropfingen,Hydro,Run-Of-River,PP,Germany,14.5,0.8,0,0,0,0,1924,1924,,48.0612649,10.1284379,{nan},"{'OPSD': {'BNA1175'}, 'JRC': {'JRC-H1570'}}"
2149,Unterbergen,Hydro,Run-Of-River,PP,Germany,12.3,0.8,0,0,0,0,1983,1983,,48.237449,10.92718,{nan},"{'OPSD': {'BNA1247'}, 'JRC': {'JRC-H1650'}}"
2150,Trier,Hydro,Run-Of-River,PP,Germany,18.8,0.8,0,0,0,0,1962,1962,,49.728029,6.624451,{nan},"{'OPSD': {'BNA1269'}, 'JRC': {'JRC-H1435'}}"
2151,Toging,Hydro,Run-Of-River,PP,Germany,85.3,0.8,0,0,0,0,1924,1924,,48.2518176,12.5873078,{nan},"{'OPSD': {'BNA0950'}, 'JRC': {'JRC-H588'}}"
2152,Teufelsbruck,Hydro,Run-Of-River,PP,Germany,25,0.8,0,0,0,0,1938,1938,,48.05736,12.22093,{nan},"{'OPSD': {'BNA0912'}, 'JRC': {'JRC-H1254'}}"
2153,Tannheim,Hydro,Run-Of-River,PP,Germany,12.3,0.8,0,0,0,0,1920,1920,,48.00795,10.118537,{nan},"{'OPSD': {'BNA1265'}, 'JRC': {'JRC-H1651'}}"
2154,Straubing,Hydro,Run-Of-River,PP,Germany,21.5,0.8,0,0,0,0,1994,1994,,48.89659,12.55752,{nan},"{'OPSD': {'BNA0929'}, 'JRC': {'JRC-H1347'}}"
2155,Stammham,Hydro,Run-Of-River,PP,Germany,23.2,0.8,0,0,0,0,1955,1955,,48.24932,12.86469,{nan},"{'OPSD': {'BNA0921'}, 'JRC': {'JRC-H1311'}}"
2156,Serrig,Hydro,Run-Of-River,PP,Germany,12.1,0.8,0,0,0,0,1985,1985,,49.566954,6.592348,{nan},"{'OPSD': {'BNA1143'}, 'JRC': {'JRC-H1656'}}"
2157,Schwammenauel,Hydro,Run-Of-River,PP,Germany,14,0.8,0,0,0,0,1938,1938,,50.628507,6.479111,{nan},"{'OPSD': {'BNA1152'}, 'JRC': {'JRC-H1579'}}"
2158,Scheuring,Hydro,Run-Of-River,PP,Germany,12.2,0.8,0,0,0,0,1980,1980,,48.180229,10.8833102,{nan},"{'OPSD': {'BNA1246'}, 'JRC': {'JRC-H1653'}}"
2159,Rheinkraftwerk Sackingen,Hydro,Pumped Storage,Store,Germany,396.8,0.377318548,0,0,0,0,1966,1966,,47.5619736,7.95484645,"{nan, '11WD4SWSW5HD7--F'}","{'OPSD': {'BNA0046', 'BNA0045'}, 'JRC': {'JRC-H91', 'JRC-H2492', 'JRC-H292'}}"
2160,Rudolf Fettweis Werk,Hydro,Pumped Storage,PP,Germany,65,0.383461538,0,0,0,0,1918,1926,,48.67128595,8.354376729,{nan},"{'OPSD': {'BNA0279', 'BNA0278'}, 'JRC': {'JRC-H699'}}"
2161,Rosshaupten,Hydro,Reservoir,Store,Germany,45.5,,0,0,0,0,1954,1954,,47.651451,10.735525,{nan},"{'OPSD': {'BNA0847'}, 'JRC': {'JRC-H897'}}"
2162,Rosenheim,Hydro,Run-Of-River,PP,Germany,35.1,0.8,0,0,0,0,1960,1960,,47.83825,12.15333,{nan},"{'OPSD': {'BNA0839'}, 'JRC': {'JRC-H1060'}}"
2163,Rheinkraftwerk Reckingen,Hydro,Run-Of-River,PP,Germany,19,0.8,0,0,0,0,1942,1942,,47.57136,8.33826,{nan},"{'OPSD': {'BNA0825'}, 'JRC': {'JRC-H2494'}}"
2164,Rain,Hydro,Run-Of-River,PP,Germany,10.9,0.8,0,0,0,0,1956,1956,,48.692383,10.897786,{nan},"{'OPSD': {'BNA1235'}, 'JRC': {'JRC-H1721'}}"
2165,Radag,Hydro,Run-Of-River,PP,Germany,79.5,0.8,0,0,0,0,1934,2020,,47.58629,8.13207,{nan},"{'OPSD': {'BNA0010a'}, 'JRC': {'JRC-H612'}}"
2166,Pumpspeicherkraftwerk Glems,Hydro,Pumped Storage,Store,Germany,90,0.75,0,0,0,0,1964,1964,,48.50499,9.28692,{nan},"{'OPSD': {'BNA0669'}, 'JRC': {'JRC-H557'}}"
2167,Psw Langenprozelten,Hydro,Pumped Storage,Store,Germany,164,0.75,0,0,0,0,1974,1974,,50.05313,9.58137,{nan},"{'OPSD': {'BNA0337'}, 'JRC': {'JRC-H295'}}"
2168,Prittriching,Hydro,Run-Of-River,PP,Germany,12.1,0.8,0,0,0,0,1984,1984,,48.21062,10.904933,{nan},"{'OPSD': {'BNA1234'}, 'JRC': {'JRC-H1655'}}"
2169,Prem,Hydro,Run-Of-River,PP,Germany,19.2,0.8,0,0,0,0,1971,1971,,47.692726,10.797592,{nan},"{'OPSD': {'BNA1192'}, 'JRC': {'JRC-H1415'}}"
2170,Feldkirchen,Hydro,Run-Of-River,PP,Germany,38.2,0.8,0,0,0,0,1970,1970,,47.96092,12.1561,{nan},"{'OPSD': {'BNA0854'}, 'JRC': {'JRC-H1004'}}"
2171,Faimingen,Hydro,Run-Of-River,PP,Germany,10.1,0.8,0,0,0,0,1965,1965,,48.558394,10.411764,{nan},"{'OPSD': {'BNA1189'}, 'JRC': {'JRC-H1733'}}"
2172,Wasserburg,Hydro,Run-Of-River,PP,Germany,24.1,0.8,0,0,0,0,1938,1938,,48.05699,12.22074,{nan},"{'OPSD': {'BNA1013'}, 'JRC': {'JRC-H1282'}}"
2203,Ettling,Hydro,Run-Of-River,PP,Germany,12.6,0.8,0,0,0,0,1988,1988,,48.6960722,12.7977619,{nan},"{'OPSD': {'BNA1274'}, 'JRC': {'JRC-H1642'}}"
2205,Enkirch,Hydro,Run-Of-River,PP,Germany,18.4,0.8,0,0,0,0,1966,1966,,49.97667,7.127777,{nan},"{'OPSD': {'BNA1137'}, 'JRC': {'JRC-H1439'}}"
2206,Ellgau,Hydro,Run-Of-River,PP,Germany,9.7,0.8,0,0,0,0,1952,1952,,48.596746,10.8789,{nan},"{'OPSD': {'BNA1136'}, 'JRC': {'JRC-H1775'}}"
2207,Eitting,Hydro,Run-Of-River,PP,Germany,26,0.8,0,0,0,0,1925,1925,,48.3585905,11.8821921,{nan},"{'OPSD': {'BNA1134'}, 'JRC': {'JRC-H1219'}}"
2208,Egglfing,Hydro,Run-Of-River,PP,Germany,84,0.8,0,0,0,0,1944,1944,,48.3206154,13.3160755,{nan},"{'OPSD': {'BNA0042'}, 'JRC': {'JRC-H412'}}"
2209,Wyhlen,Hydro,Run-Of-River,PP,Germany,37.9,0.8,0,0,0,0,1912,1912,,47.5523554,7.6580881,{nan},"{'OPSD': {'BNA0362'}, 'JRC': {'JRC-H1024', 'JRC-H2922', 'JRC-H3035'}}"
2210,Dornau,Hydro,Run-Of-River,PP,Germany,16.6,0.8,0,0,0,0,1960,1960,,47.8001993,10.9026434,{nan},"{'OPSD': {'BNA1251'}, 'JRC': {'JRC-H1485'}}"
2211,Dingolfing,Hydro,Run-Of-River,PP,Germany,15,0.8,0,0,0,0,1957,1957,,48.63404,12.48369,{nan},"{'OPSD': {'BNA1129'}, 'JRC': {'JRC-H1544'}}"
2212,Detzem,Hydro,Run-Of-River,PP,Germany,24,0.8,0,0,0,0,1962,1962,,49.810941,6.843882,{nan},"{'OPSD': {'BNA0880'}, 'JRC': {'JRC-H1285'}}"
2213,Dettingen,Hydro,Run-Of-River,PP,Germany,11,0.8,0,0,0,0,1927,1927,,48.527536,9.3488325,{nan},"{'OPSD': {'BNA1126'}, 'JRC': {'JRC-H1706'}}"
2214,Dessau,Hydro,Run-Of-River,PP,Germany,10.3,0.8,0,0,0,0,1967,1967,,47.739292,10.825702,{nan},"{'OPSD': {'BNA1118'}, 'JRC': {'JRC-H1730'}}"
2215,Braunau Simbach,Hydro,Run-Of-River,PP,Germany,100,0.8,0,0,0,0,1953,1953,,48.063827,10.128443,{nan},"{'OPSD': {'BNA0529'}, 'JRC': {'JRC-H840'}}"
2216,Bleiloch,Hydro,Pumped Storage,Store,Germany,79.8,0.75,0,0,0,0,1932,1932,,50.52438482,11.71438694,{nan},"{'OPSD': {'BNA0882'}, 'JRC': {'JRC-H622'}}"
2217,Bittenbrunn,Hydro,Run-Of-River,PP,Germany,20.2,0.8,0,0,0,0,1969,1969,,48.734459,11.14382,{nan},"{'OPSD': {'BNA0689'}, 'JRC': {'JRC-H1375'}}"
2218,Bigge,Hydro,Run-Of-River,PP,Germany,15,,0,0,0,0,1965,1965,,51.093173,7.86272,{nan},"{'OPSD': {'BNA1102'}, 'JRC': {'JRC-H1543'}}"
2219,Bertoldsheim,Hydro,Run-Of-River,PP,Germany,18.9,0.8,0,0,0,0,1968,1968,,48.735932,11.020923,{nan},"{'OPSD': {'BNA1239'}, 'JRC': {'JRC-H1433'}}"
2220,Bergheim,Hydro,Run-Of-River,PP,Germany,23.7,0.8,0,0,0,0,1970,1970,,48.750807,11.273237,{nan},"{'OPSD': {'BNA0065'}, 'JRC': {'JRC-H1304'}}"
2221,Aufkirchen,Hydro,Run-Of-River,PP,Germany,27,0.8,0,0,0,0,1924,1924,,48.3066864,11.858847,{nan},"{'OPSD': {'BNA1220'}, 'JRC': {'JRC-H1199'}}"
2222,Alzwerke,Hydro,Run-Of-River,PP,Germany,45,0.8,0,0,0,0,1922,1922,,48.1769,12.84045,{nan},"{'OPSD': {'BNA0173'}, 'JRC': {'JRC-H902'}}"
2223,Altheim,Hydro,Run-Of-River,PP,Germany,17.8,0.8,0,0,0,0,1951,1951,,51.536513,14.382898,{nan},"{'OPSD': {'BNA1140'}, 'JRC': {'JRC-H1464'}}"
2232,Waldshut,Hydro,Pumped Storage,Store,Germany,150,0.75,0,0,0,0,1951,1951,,47.61777,8.1926,{nan},"{'OPSD': {'BNA1003'}, 'JRC': {'JRC-H330'}}"
2233,Weserkraftwerk Bremen,Hydro,Run-Of-River,PP,Germany,9.9,0.8,0,0,0,0,2011,2011,,53.061134,8.864937,{nan},"{'OPSD': {'BNA1098'}, 'JRC': {'JRC-H2500', 'JRC-H2498', 'JRC-H1773'}}"
2296,Wintrich,Hydro,Run-Of-River,PP,Germany,20,0.8,0,0,0,0,1965,1965,,49.879784,6.948762,{nan},"{'OPSD': {'BNA1066'}, 'JRC': {'JRC-H1388'}}"
2322,Zeltingen,Hydro,Run-Of-River,PP,Germany,13.6,0.8,0,0,0,0,1964,1964,,49.951074,7.023166,{nan},"{'OPSD': {'BNA1287'}, 'JRC': {'JRC-H1606'}}"
2323,Wkw,Hydro,Run-Of-River,PP,Germany,24,0.8,0,0,0,0,2009,2020,,47.598482,8.170982,{nan},"{'OPSD': {'BNA0010b'}, 'JRC': {'JRC-H2495'}}"
2324,Witznau,Hydro,Pumped Storage,Store,Germany,220,0.75,0,0,0,0,1943,1943,,47.68791,8.25159,{'11WD4SWSW5HD7--F'},"{'OPSD': {'BNA1071'}, 'JRC': {'JRC-H209'}}"
2500,Nord,Waste,Steam Turbine,CHP,Germany,40,0.165,0,0,0,0,1984,1991,,48.180506,11.639612,{nan},"{'OPSD': {'BNA0969a', 'BNA0969c'}, 'GEO': {'GEO-44308'}}"
2501,Rheinhafen Dampfkraftwerk,Natural Gas,CCGT,PP,Germany,353,0.531,0,0,0,0,1998,1998,,49.0125,8.302778,{'11WD4DAXLA-2S--6'},"{'OPSD': {'BNA0514'}, 'GEO': {'GEO-44471'}}"
2502,Mullheizkraftwerk,Waste,Steam Turbine,PP,Germany,30,0.33,0,0,0,0,1976,1976,,51.22515,7.14223,{nan},"{'OPSD': {'BNA1316'}, 'GEO': {'GEO-45683'}}"
2503,Irsching,Oil,Steam Turbine,PP,Germany,415,0.3564,0,0,0,0,1974,1974,,48.76702,11.580033,{'11WD2IRSC000179N'},"{'OPSD': {'BNA0993'}, 'GEO': {'GEO-44305', 'GEO-44483'}}"
2504,Ebkw Knapsack,Waste,Steam Turbine,PP,Germany,33.4,0.33,0,0,0,0,2009,2009,,50.8577189,6.850175,{nan},"{'OPSD': {'BNA1490'}, 'GEO': {'GEO-45682'}}"
2517,Sued Gud,Natural Gas,CCGT,CHP,Germany,698,0.300820144,0,0,0,0,2000,2016,,51.165691,10.451526,"{'11WD2SUE1000099L', '11WD2SUE2000103B'}","{'ENTSOE': {'11WD2SUE1000099L', '11WD2SUE2000103B'}, 'OPSD': {'BNA1817', 'BNA0220'}}"
2518,Ruhrort,Hard Coal,CCGT,PP,Germany,320,,0,0,0,0,1955,1968,,51.4499282,6.7483238,{'11WD7BEEC5XRUKWN'},"{'ENTSOE': {'11WD7BEEC5XRUKWN'}, 'OPSD': {'BNA0218', 'BNA0217', 'BNA0219'}}"
2519,Romerbrucke,Natural Gas,CCGT,CHP,Germany,125,0.5625,0,0,0,0,2005,2005,,49.2239801,7.0151903,{'11WD7UCHT5XROSOK'},"{'ENTSOE': {'11WD7UCHT5XROSOK'}, 'OPSD': {'BNA0861a'}}"
2520,Plattling,Natural Gas,CCGT,PP,Germany,120,0.585,0,0,0,0,2010,2010,,48.7806071,12.8690362,{'11WD2PLAT000267Z'},"{'ENTSOE': {'11WD2PLAT000267Z'}, 'OPSD': {'BNA0805'}}"
2521,Industriekraftwerk Pck,Oil,Steam Turbine,PP,Germany,359,0.076494693,0,0,0,0,1972,2011,,53.0932725,14.2312787,{'11WD8SCHW5X----D'},"{'ENTSOE': {'11WD8SCHW5X----D'}, 'OPSD': {'BNA0894c', 'BNA0894a', 'BNA0894d', 'BNA0894e', 'BNA0894b'}}"
2522,Huntorf,Natural Gas,CCGT,PP,Germany,321,0.3956,0,0,0,0,1978,2006,,53.1960942,8.3880801,{'11WD2HUKW000298J'},"{'ENTSOE': {'11WD2HUKW000298J'}, 'OPSD': {'BNA0239'}}"
2523,Hkw West,Natural Gas,CCGT,CHP,Germany,267,0.192909804,0,0,0,0,1994,2018,,50.0983395,8.6533595,{'11WD2FFW-000203E'},"{'ENTSOE': {'11WD2FFW-000203E'}, 'OPSD': {'BNA1868', 'BNA0286'}}"
2524,Hkw Nurnberg Sandreuth,Natural Gas,CCGT,CHP,Germany,181,0.28125,0,0,0,0,2005,2005,,49.4311763,11.0599027,{'11WD2SRKW000345J'},"{'ENTSOE': {'11WD2SRKW000345J'}, 'OPSD': {'BNA0743', 'BNA0742'}}"
2525,Hkw Niehl,Natural Gas,CCGT,CHP,Germany,866,0.24232085,0,0,0,0,2005,2016,,49.9542353,6.3625332,{'11WD7BOLA--KWNIK'},"{'ENTSOE': {'11WD7BOLA--KWNIK'}, 'OPSD': {'BNA0545', 'BNA1818'}}"
2526,Hkw Mitte,Natural Gas,CCGT,CHP,Germany,444,0.522,0,0,0,0,1996,1996,,52.511484,13.4209371,{'11WD8MITT5G----0'},"{'ENTSOE': {'11WD8MITT5G----0'}, 'OPSD': {'BNA0073'}}"
2527,Hkw Merkenich,Natural Gas,CCGT,CHP,Germany,110,0.268834008,0,0,0,0,2004,2010,,51.0181732,6.9627637,{'11WD7FUEH5GMEKW7'},"{'ENTSOE': {'11WD7FUEH5GMEKW7'}, 'OPSD': {'BNA1182', 'BNA0546'}}"
2528,Hkw,Natural Gas,CCGT,CHP,Germany,274,0.26845438,0,0,0,0,2002,2005,,51.3903121,6.748012,{'11WD7RHAU5G-3--3'},"{'ENTSOE': {'11WD7RHAU5G-3--3'}, 'OPSD': {'BNA0214', 'BNA0213'}}"
2529,Herrenhausen Kwh,Natural Gas,CCGT,PP,Germany,100,0.3575,0,0,0,0,1975,1975,,52.4154089,9.6521261,{'11WD2HERR5GKW--1'},"{'ENTSOE': {'11WD2HERR5GKW--1'}, 'OPSD': {'BNA0419'}}"
2530,Hamborn,Hard Coal,CCGT,PP,Germany,385,,0,0,0,0,1958,2003,,51.4984137,6.7768115,{'11WD7BEEC5XHAKW5'},"{'ENTSOE': {'11WD7BEEC5XHAKW5'}, 'OPSD': {'BNA0396', 'BNA0397', 'BNA0395'}}"
2531,Gud Ludwigshafen Sud,Natural Gas,CCGT,CHP,Germany,345,0.5265,0,0,0,0,1997,1997,,49.4724651,8.4469932,{'11WD7LUDW5GSUEDE'},"{'ENTSOE': {'11WD7LUDW5GSUEDE'}, 'OPSD': {'BNA0615'}}"
2532,Gthkw Nossener Bruecke,Natural Gas,CCGT,CHP,Germany,260,0.5175,0,0,0,0,1995,1995,,51.0417609,13.7101155,{'11WD8DRES5X---PZ'},"{'ENTSOE': {'11WD8DRES5X---PZ'}, 'OPSD': {'BNA0207'}}"
2533,Gkw Linden Gkl,Natural Gas,CCGT,PP,Germany,230,0.5985,0,0,0,0,1998,2013,,50.5268808,8.6542948,{'11WD2LIND5G----6'},"{'ENTSOE': {'11WD2LIND5G----6'}, 'OPSD': {'BNA0418'}}"
2534,Gkb Mittelsbueren,Natural Gas,CCGT,PP,Germany,626,0.612,0,0,0,0,2016,2016,,53.1287334,8.6877743,"{'11WD2BMIT0002731', '11WD2GKBB000334V'}","{'ENTSOE': {'11WD2GKBB000334V', '11WD2BMIT0002731'}, 'OPSD': {'BNA1820'}}"
2535,Emsland,Natural Gas,CCGT,PP,Germany,1820,0.100011704,0,0,0,0,1973,2010,,52.5227021,7.3256322,{'11WD7EMSL-G-KW-T'},"{'ENTSOE': {'11WD7EMSL-G-KW-T'}, 'OPSD': {'BNA0606', 'BNA0604', 'BNA0603', 'BNA0602', 'BNA0605'}}"
2536,Burghausen Gt,Natural Gas,CCGT,PP,Germany,120,0.5445,0,0,0,0,2001,2001,,48.1725613,12.8310753,{'11WD2BUKW000310A'},"{'ENTSOE': {'11WD2BUKW000310A'}, 'OPSD': {'BNA0172a'}}"
2854,Braunschweig,Hard Coal,,PP,Germany,71.91108261,,0,0,0,0,1984,,,52.278,10.5147,{nan},{'BEYONDCOAL': {'BEYOND-DE-33'}}
2857,Flensburg,Hard Coal,,PP,Germany,92.19369566,,0,0,0,0,1978,,,54.8049,9.4327,{nan},{'BEYONDCOAL': {'BEYOND-DE-86'}}
2858,Frankfurt Main West,Hard Coal,,PP,Germany,132.7589217,,0,0,0,0,1989,,,50.0986,8.6532,{nan},{'BEYONDCOAL': {'BEYOND-DE-89'}}
2859,Frankfurt Oder,Lignite,,PP,Germany,45.18485396,,0,0,0,0,1997,,2022,52.3182,14.5315,{nan},{'BEYONDCOAL': {'BEYOND-DE-249'}}
2866,Krefeld Uerdingen,Hard Coal,,PP,Germany,136.4466696,,0,0,0,0,1957,,,51.3682,6.6624,{nan},{'BEYONDCOAL': {'BEYOND-DE-215'}}
2870,Leverkusen,Hard Coal,,PP,Germany,103.2569391,,0,0,0,0,1962,,,51.0222,6.9859,{nan},{'BEYONDCOAL': {'BEYOND-DE-155'}}
2874,Munich North,Hard Coal,,PP,Germany,336.5069891,,0,0,0,0,1991,,,48.1812,11.6398,{nan},{'BEYONDCOAL': {'BEYOND-DE-217'}}
2876,Offenbach,Hard Coal,,PP,Germany,55.31621739,,0,0,0,0,1990,,,50.1113,8.7454,{nan},{'BEYONDCOAL': {'BEYOND-DE-183'}}
